849	Examples|Machine use cases|Use cases|Publicity and visibility|Tutorials|Good first issue|Issue needs work|Ease of contribution|Collected propaganda|List issue|Example source|Help wanted	Currently known needed example machines
847	Tooling|Automation|Enhancement|Build infrastructure|CI/CD	Set up a Starter Workflow
842	Publicity and visibility|Ease of use|Tutorials|Integrations|Collected propaganda|Documentation and docgen|Enhancement	Create a Github Skills tutorial
841	Ease of use|Tutorials|Help sidebar|Automation|Status: Underway|Low hanging fruit|Documentation and docgen|CI/CD	Sidebar Tutorial: Github Action tutorial
838	Ease of use|Tutorials|Help sidebar|Status: Underway|Low hanging fruit|Documentation and docgen|Enhancement	Sidebar Tutorial: Publishing machines
837	Editors|Examples|Ease of use|Tutorials|Help sidebar|Status: Underway|Low hanging fruit|Enhancement	Sidebar Tutorial: Example machines
836	Ease of use|Tutorials|Help sidebar|Status: Underway|Low hanging fruit|Documentation and docgen|Enhancement|FSL	Sidebar Tutorial: Language reference
835	Ease of use|Tutorials|Help sidebar|Status: Underway|Low hanging fruit|Documentation and docgen|Enhancement|API	Sidebar Tutorial: API reference
834	Ease of use|Tutorials|Help sidebar|Status: Underway|Low hanging fruit|Documentation and docgen|Environments|Enhancement	Sidebar Tutorial: Node, the Browser, and Deno
833	Ease of use|Tutorials|Help sidebar|Status: Underway|Low hanging fruit|Documentation and docgen|Build|Enhancement	Sidebar Tutorial: Bundling
832	Ease of use|Tutorials|Help sidebar|Status: Underway|Low hanging fruit|Documentation and docgen|Enhancement	Sidebar Tutorial: Getting Started
831	Ease of use|Tutorials|Help sidebar|Status: Underway|Low hanging fruit|Documentation and docgen	Sidebar Tutorial: What Are State Machines?
828	Package managers|Chore|Publicity and visibility|Ease of use|Integrations|Collected propaganda|CDN	Add to cdnjs
826	Cleanup|Automation|Very powerful|Documentation and docgen|Enhancement|Visualizations	Add issue tree image to documentation
821	Needs implementation|Documentation and docgen|Environments|Is blocked|Bug is upstream	Write a page on how to use in deno
820	Tutorials|Status: Underway|Documentation and docgen|Environments|Enhancement|Web	Write a page on how to use in the browser
819	Tooling|Tutorials|Integrations|Status: Underway|Documentation and docgen|Enhancement	Write a series of pages on how to use with each bundler
816	Tutorials|Help sidebar|List issue|Status: Underway|Documentation and docgen	Write some documentation sidebar tutorials
813	Help sidebar|Status: Underway|Documentation and docgen|Enhancement	Start writing documentation sidebar articles
811	Issue needs work|List issue|Status: Underway|Documentation and docgen|Enhancement|Meta|Blocks others	Improve the documentation
772	Cleanup|Good first issue|Issue needs work|Ease of contribution|List issue|Documentation and docgen|Help wanted|Blocks others	Let's write some docs!
762	Needs implementation|High priority|Machine use cases|Use cases|Functional language|Ease of use|Graph language|Issue needs work|Integrations|Very powerful|Needs tests|List issue|Machine exposition|Status: Underway|Enhancement|Big picture	Properties
757	Needs research|Functional language|Graph language|Issue needs work|List issue|Version 6|Refactor|Enhancement|Big picture|Breaking change	Planning for version 6.0
756	Package managers|Chore|Publicity and visibility|Ease of use|Automation|Integrations|Collected propaganda|List issue|Environments|CDN|Build|Blocks others	Start producing a deno package
752	Test suite|Ease of use|List issue|Status: Underway|Needs a feature|Enhancement|Reopened	Better error object
750	Needs implementation|Tooling|Functional language|Test suite|Ease of use|Graph language|Integrations|Is blocked|Enhancement	Improved error object member: state stack trace at error time
749	Needs implementation|Tooling|Functional language|Test suite|Ease of use|Graph language|Integrations|Enhancement|API|Blocks others	Improved error object member: complete output tape at error time
748	Needs implementation|Tooling|Functional language|Test suite|Ease of use|Graph language|Integrations|Needs tests|Enhancement|Blocks others	Improved error object member: input tape position at error time
747	Needs implementation|Tooling|Functional language|Test suite|Ease of use|Graph language|Integrations|Types|Enhancement	Improved error object member: start/stop/halt state at error time
745	Needs implementation|Tooling|Functional language|Test suite|Ease of use|Graph language|Integrations|Types|Enhancement	Improved error object member: data at error time
744	Needs implementation|Tooling|Functional language|Test suite|Ease of use|Graph language|Integrations|Enhancement|API	Improved error object member: target action at error time
736	Tooling|Chore|Competition|Readme|Tutorials|Issue needs work|Automation|Collected propaganda|List issue|Status: Underway|Documentation and docgen|Build|Blocks others	Tool the readme
735	Needs research|Needs implementation|Issue needs work|List issue|Needs a feature|Core|Enhancement|Features	Novel hooks
732	Tooling|Chore|Cleanup|Static analysis|Ease of use|Automation|Ease of contribution|Uncertain|Dependencies	Consider re-engaging eslint-unicorn
731	Tooling|Cleanup|Static analysis|Ease of use|Automation|Ease of contribution|Frontend|Enhancement	Consider re-engaging eslint-react
730	Tooling|Cleanup|Static analysis|Ease of use|Automation|Ease of contribution|Enhancement|Typescript|Technical debt	Consider re-engaging eslint-plugin-promise
729	Tooling|Cleanup|Static analysis|Ease of use|Automation|Ease of contribution|Dependencies|Question|Technical debt	Consider re-engaging eslint-plugin-new-with-error
728	Tooling|Cleanup|Static analysis|Functional language|Ease of use|Automation|Ease of contribution|Enhancement|Typescript	Consider re-engaging eslint-plugin-fp
727	Needs research|Tooling|Chore|Cleanup|Static analysis|Ease of use|Automation|Ease of contribution|Maintenance	Do a new search for compelling linter plugins
726	Tooling|Chore|Cleanup|Static analysis|Ease of use|Issue needs work|Automation|Ease of contribution|Needs information|Maintenance	Update the personal lint plugin
712	High priority|Bug|Issue needs work|Types|Status: Underway|Build|Typescript|Technical debt	Type checking: strict never got set in tsconfig ... 200+ errors is prolly why
710	Test suite|Good first issue|Needs tests|Difficulty: easy|Enhancement	Test that colliding action and node names don't trigger hooks inappropriately
708	Needs research|Functional language|Issue needs work|Needs a feature|Enhancement|Question|FSL|Status: Needs design	Should there be a no-op that allows data change?
706	Needs implementation|Functional language|Ease of use|Is blocked|Core|Enhancement|Blocks others	machines should be able to disallow constructor configuring read of undefined props as undefined instead of throwing
705	Needs implementation|Functional language|Ease of use|Is blocked|Enhancement	constructor configuration to choose whether to throw or return undefined on access of a property that doesn't exist
704	Cleanup|Publicity and visibility|Ease of use|Automation|Integrations|CDN|Enhancement|Build infrastructure|CI/CD	Make updating CDNjs part of CI/CD
699	Needs implementation|Chore|Ease of use|List issue|Core|Enhancement|Typescript|API	Fluent hooking API
697	Needs implementation|Chore|Machine use cases|Ease of use|Good first issue|Integrations|Is blocked|Enhancement|Typescript|API	Tape output fluent hook
696	Needs implementation|Chore|Machine use cases|Ease of use|Good first issue|Integrations|Is blocked|Enhancement|Typescript|API|Blocks others	Tape input fluent hook
695	Needs implementation|Chore|Machine use cases|Ease of use|Good first issue|Integrations	Start fluent hook
694	Needs implementation|Chore|Machine use cases|Ease of use|Good first issue|Integrations|Is blocked|Enhancement|Typescript|API	Terminate fluent hook
693	Ease of use|Needs a feature|Core|Enhancement	In constructor, option to not start immediately
692	Needs implementation|Chore|Machine use cases|Ease of use|Good first issue|Integrations|Is blocked|Enhancement|Javascript|Features|API	Reset fluent hook
691	Needs implementation|Chore|Machine use cases|Ease of use|Good first issue|Integrations|Is blocked|Needs a feature|Enhancement|Typescript|API	Error fluent hook
690	Needs implementation|Chore|Machine use cases|Ease of use|Good first issue|Integrations|Is blocked|Needs a feature|Enhancement|Features|API	Reject fluent hook
677	Needs implementation|Machine use cases|Is blocked|Needs a feature|Enhancement|API	API Tape Output Hooks
676	Needs implementation|Machine use cases|Is blocked|Needs a feature|Core|Enhancement|API	API Tape Input Hooks
675	Needs implementation|Machine use cases|Is blocked|Enhancement|API	API Terminate Hooks
674	Needs implementation|Machine use cases|Is blocked|Needs a feature|Enhancement|Typescript|API	API Start Hooks
673	Needs implementation|Machine use cases|Is blocked|Needs a feature|Enhancement|API	API Reset Hooks
672	Needs implementation|Machine use cases|Is blocked|Enhancement|Features|API	API Error Hooks
671	Needs implementation|Machine use cases|Is blocked|Enhancement|Javascript|API	API Reject Hooks
659	Test suite|Needs tests|Is blocked|Core	Need tests around unused hooks and weird action cases
653	Chore|Test suite|Good first issue|Needs tests|FSL	Make sure that neither empty string for state name nor action name are acceptable
652	Chore|Cleanup|Test suite|Stochastics|Good first issue|Needs tests|Low hanging fruit|Typescript	Get 100% coverage for stoch on `jssm-util.ts`
651	Chore|Cleanup|Test suite|Stochastics|Needs tests|Core|Typescript	Get 100% coverage for stoch on `jssm.ts`
649	Needs research|Needs implementation|Functional language|Ease of use|Integrations|Very powerful|Example source|Solution proposed|Enhancement|Question|FSL	Inline anonymous bindings as hooks
648	Needs implementation|High priority|Functional language|Ease of use|Very powerful|Needs a feature|Solution proposed|Enhancement|Typescript|Status: Needs design	How do we actually named hook?
647	Highlighters|Documentation Generators|Publicity and visibility|Ease of use|Tutorials|Integrations|Collected propaganda|Documentation and docgen|Enhancement|Blocks others	Use CodeHike to make new tutorials
646	Needs research|Ease of use|Enhancement|Typescript|Question|API	Do we want getters for status functions?
645	Needs implementation|Functional language|Test suite|Integrations|Needs tests|Enhancement|FSL|Codegen	hooks: open; and hooks: closed; in compiler
642	Needs implementation|Functional language|Graph language|Integrations|Needs tests|Machine exposition|Enhancement|FSL|Features	on_after in grammar
641	Needs implementation|Functional language|Integrations|Needs tests|Machine exposition|Enhancement|FSL|Blocks others	on_tape_output in grammar
640	Needs implementation|Functional language|Integrations|Needs tests|Machine exposition|Needs a feature|Enhancement|FSL|Blocks others	on_tape_input in grammar
639	Needs implementation|Functional language|Graph language|Integrations|Needs tests|Machine exposition|Enhancement|FSL	on_terminate in grammar
638	Needs implementation|Functional language|Integrations|Needs tests|Machine exposition|Enhancement|FSL|Features	on_start in grammar
637	Needs implementation|Functional language|Integrations|Needs tests|Machine exposition|Needs a feature|Enhancement|FSL	on_reset in grammar
636	Needs implementation|Functional language|Graph language|Integrations|Needs tests|Machine exposition|Needs a feature|Enhancement|FSL	on_error in grammar
635	Needs implementation|Functional language|Graph language|Integrations|Needs tests|Machine exposition|Needs a feature|Enhancement|FSL	on_reject in grammar
634	Needs implementation|Functional language|Integrations|Needs tests|Machine exposition|Core|Enhancement|FSL|Features|Needs spec	on_any_action in grammar
633	Needs implementation|Functional language|Integrations|Needs tests|Machine exposition|Enhancement|FSL|Needs spec	on_node_action in grammar
632	Needs implementation|Functional language|Integrations|Needs tests|Machine exposition|Needs a feature|Enhancement|FSL	on_action in grammar
631	Needs implementation|Functional language|Graph language|Integrations|Needs tests|Machine exposition|Enhancement|FSL	on_forced_transition in grammar
630	Needs implementation|Functional language|Integrations|Needs tests|Machine exposition|Needs a feature|Core|Enhancement|FSL	on_main_transition in grammar
629	Needs implementation|Functional language|Integrations|Needs tests|Machine exposition|Needs a feature|Enhancement|FSL	on_standard_transition in grammar
628	Needs implementation|Functional language|Graph language|Integrations|Needs tests|Machine exposition|Enhancement|FSL|Features	on_any_transition in grammar
625	Needs implementation|Functional language|Graph language|Integrations|Needs tests|Machine exposition|Needs a feature|Enhancement|FSL	on_transition in grammar
624	Needs implementation|Functional language|Integrations|Needs tests|Machine exposition|Needs a feature|Enhancement|FSL|Features	on_exit in grammar
623	Needs implementation|Functional language|Graph language|Integrations|Needs tests|Machine exposition|Needs a feature|Enhancement|FSL	on_enter in grammar
622	Needs research|Needs implementation|Tooling|Machine use cases|Use cases|Functional language|Test suite|Stochastics|Graph language|Issue needs work|Integrations|Very powerful|Needs tests|Machine exposition|Example source|Performance|Is blocked|Needs a feature|Core|Enhancement|FSL|Needs spec	Hook notation
621	Needs implementation|Machine use cases|Functional language|Graph language|Needs a feature|Core|Enhancement	Machine needs a concept of being stopped distinct of state, for hooks
620	Needs implementation|Machine use cases|Functional language|Ease of use|Graph language|Integrations|Needs a feature|Enhancement|Needs spec	Hook requirement
619	Needs implementation|Machine use cases|Functional language|Test suite|Ease of use|Graph language|Integrations|Machine exposition|Needs a feature|Enhancement|FSL	Do we need a short notation for hookability? (now: yes, "named hooks")
618	Needs implementation|High priority|Use cases|Ease of use|Graph language|Visual improvements|Needs a feature|Enhancement|FSL	Short notation for arrange chains
617	Needs implementation|Machine use cases|Test suite|Graph language|Types|Machine exposition|Example source|Enhancement|FSL|Features|Needs spec	Hooks should be "open" or "closed"
616	Chore|Cleanup|Publicity and visibility|Visual improvements|Low hanging fruit|Frontend|Website|Blocks others	Clean up fsl.tools website
615	Examples|Use cases|Publicity and visibility|Ease of use|Tutorials|Low hanging fruit|Documentation and docgen	Explain value of storing state machines as strings or datastructures in docs
611	Test suite|Needs tests|Enhancement|Build infrastructure|CI/CD	Set up trace tests to make sure future releases aren't missing obscure builds 
610	Editors|Highlighters|Bug|Blocks others	sublime highlighter state statement doesn't recognize quoted labels containing spaces
608	Chore|Publicity and visibility|Bug|Automation|CI/CD|Website	Need an uptime monitor
606	Needs implementation|Low priority|Graph language|Visual improvements|Rendering compatibility|Enhancement|Visualizations|Blocks others	Transitions need line styles too
599	Examples|Needs implementation|Publicity and visibility|Ease of use|Tutorials|Collected propaganda|Documentation and docgen|Enhancement|FSL	Add a `Learn X in Y Minutes` entry for jssm
595	Needs research|Competition|Publicity and visibility|Issue needs work|Compile targets|List issue|Question	Ragel is in Wikipedia's parser generator list.  Once we drop parsers, should we be too?
594	Editors|Highlighters|Needs implementation|Tooling|Integrations|Very powerful|Needs a feature|Enhancement	Add a tree-sitter grammar
592	Examples|Machine use cases|Use cases|Publicity and visibility|Tutorials|Collected propaganda|Low hanging fruit|Youtube	Video of making and executing decision trees
591	Needs implementation|Tooling|Publicity and visibility|Integrations|Build|Enhancement|Javascript	Make an @rollup/plugin-fsl
590	Needs research|Chore|Meta|Maintenance	Re-walk jssm closed issue list
589	Needs research|Examples|Machine use cases|Use cases|Publicity and visibility|Tutorials|Site use cases|Documentation and docgen	Show how to use JSSM to do executable, potentially cyclic decision trees
587	Tooling|Build|Is blocked|Typescript	Prior compile for parser constants
586	Needs implementation|Machine use cases|Site use cases|Size improvement|Minifier|Is blocked|Enhancement	Minify by removing comments
585	Needs implementation|Machine use cases|Site use cases|Size improvement|Minifier|Enhancement|Blocks others	Minify by creating lists where possible
584	Needs implementation|Machine use cases|Site use cases|Size improvement|Minifier|Enhancement	Minify by conjoining lists where possible
583	Needs implementation|Machine use cases|Site use cases|Size improvement|Minifier|Performance|Enhancement|Blocks others	Minify by reducing strings to atoms when possible
582	Needs implementation|Machine use cases|Site use cases|Size improvement|Minifier|Enhancement	Minify by removing lists when only one item is contained
581	Needs implementation|Machine use cases|Site use cases|Size improvement|Minifier|Color|Enhancement|Blocks others	Minify by reducing color notation when possible
580	Needs implementation|Machine use cases|Site use cases|Size improvement|Minifier|Enhancement|Blocks others	Minify by removing optional whitespace
579	Needs research|Stochastics|Very powerful|List issue|Enhancement|Codegen	Chasing the fully reversible parser dragon
577	Integrations|Transcompile targets|Javascript|Codegen|Blocks others	Transcompile to little-state-machine
576	Needs implementation|Integrations|Transcompile targets|Enhancement|Javascript|Blocks others	Transcompile to stent
575	Publicity and visibility|Collected propaganda	"Why developers should be force-fed state machines"
574	Integrations|Transcompile targets|Enhancement|Javascript|Codegen|Blocks others	Transcompile to switchhub
573	Integrations|Transcompile targets|Enhancement|Javascript|Codegen|Blocks others	Transcompile to st8
572	Needs implementation|Integrations|Transcompile targets|Enhancement|Javascript|Blocks others	Transcompile to @steelbreeze/state
571	Integrations|Transcompile targets|Is blocked|Enhancement|Javascript|Codegen	Transcompile to robot
570	Competition|Integrations|Transcompile targets|Enhancement|Javascript|Codegen|Blocks others	Transcompile to easy-sm
569	Needs implementation|Integrations|Transcompile targets|Javascript|Blocks others	Transcompile to machina.js
568	Graph language|Integrations|Transcompile targets|Is blocked|Enhancement|Codegen	Transcompile to state-machine-cat
567	Transcompile targets|Needs a feature|Enhancement|Javascript|Codegen|Blocks others	Transcompile to jsclass
566	Needs implementation|Integrations|Transcompile targets|Is blocked|Javascript	Transcompile to javascript-state-machine
565	Needs implementation|Transcompile targets|Enhancement|Javascript|Blocks others	Transcompile to state.js
564	Integrations|Transcompile targets|Is blocked|Enhancement|Javascript|Codegen	Transcompile to XState
563	Needs research|Use cases|Competition|Publicity and visibility|Integrations|Transcompile targets|List issue|Enhancement|Codegen	Transcompile to other existing state machines
562	Needs research|Competition|Tutorials|Issue needs work|Integrations|List issue|Documentation and docgen|Blocks others	FSL Book needs to cover everything in the original Harel document
561	Tooling|Cleanup|Test suite|Stochastics|Issue needs work|Automation|Very powerful|Ease of contribution|List issue|Build|Enhancement|Typescript|Build infrastructure|Codegen	Unify the constant lists by semi-generating the parser
557	Needs research|Tooling|Test suite|Ease of use|Issue needs work|Integrations|Enhancement|Build infrastructure	Consider wallaby for faster in-context testing
556	Chore|Cleanup|Test suite|Stochastics|Needs tests|List issue	Get 100% coverage for stoch
547	Test suite|Good first issue|Types|Low hanging fruit|Is blocked|Enhancement	Define the type for the `Object` in the `Parse/2` wrapper
545	Tooling|Chore|Cleanup|Low hanging fruit|Build|Technical debt|Blocks others	re-enable personal eslint config once brought up to date
530	Needs research|Tooling|Machine use cases|Competition|Publicity and visibility|Integrations|Very powerful|Compile targets|Transcompile targets|C++	Compile target: taskflow
528	Editors|Highlighters|REPL|Machine use cases|Use cases|Publicity and visibility|Ease of use|Integrations|Very powerful|Is blocked	Get into the Monaco languages list
527	Editors|REPL|Tooling|Machine use cases|Use cases|Publicity and visibility|Ease of use|Very powerful|Needs a feature|Enhancement|iOS|Mobile	iOS app
526	Editors|REPL|Tooling|Machine use cases|Use cases|Publicity and visibility|Ease of use|Very powerful|Frontend|Web|Website	Web app
525	Editors|REPL|Tooling|Machine use cases|Use cases|Publicity and visibility|Ease of use|Very powerful|Is blocked|Enhancement|Android|Mobile	Two-screen optimized android app
524	Editors|REPL|Tooling|Machine use cases|Use cases|Publicity and visibility|Ease of use|Very powerful|Enhancement|Android|Mobile	Android app
518	Examples|Use cases|Example source	NSA hiring flowchart
517	Publicity and visibility|Site use cases|Low hanging fruit|Enhancement|Website|Customer acquisition|SEO	touch up seo
513	Needs implementation|Functional language|Is blocked|Enhancement|HTML|Codegen	Ability to derive state tables as HTML
512	Static analysis|Functional language|Machine exposition|Needs a feature|Enhancement|API	Ability to derive state tables as JSON
511	Needs research|Publicity and visibility|Customer acquisition|SEO	Start figuring out a strategy to get listed on sites
510	Documentation and docgen|Uncertain|Enhancement|PDF	maybe produce the pdf manual you always talk about for other things
509	Needs implementation|Machine use cases|Functional language|Publicity and visibility|Graph language|Integrations|Very powerful|Types|Transcompile targets|Enhancement|Typescript|Cli|Codegen	jssm and jssm-cli should be able to produce ts definitions as strings
508	Needs research|Needs implementation|Tooling|Use cases|Competition|Issue needs work|Integrations	Amazon SWF
507	Editors|Needs implementation|Tooling|Cleanup|Test suite|Automation|Needs tests|Enhancement|Javascript	Testing for JSSM-VIZ-DEMO
506	Pastebins|Editors|Needs implementation|REPL|Tooling|High priority|Use cases|Publicity and visibility|Ease of use|Tutorials|Issue needs work|Widgets|Integrations|Very powerful|Enhancement|Status: Needs design	Editor share crosslink
505	Needs implementation|Tooling|Chore|Test suite|Stochastics|Graph language|Issue needs work|Integrations|Very powerful|Needs tests|List issue|Enhancement|Internationalization	Use "big list of naughty strings" (without empty string) to test node name generation
500	Editors|Needs research|Needs implementation|REPL|Tooling|Functional language|Ease of use|Graph language|Issue needs work|Very powerful|Needs a feature|Enhancement|Javascript|FSL|Codegen|API	Fluent anti-compiler
499	Needs research|Examples|Use cases|Publicity and visibility|Graph language|Documentation and docgen	Unweighted and gender weighted family trees
498	Needs research|Tooling|Machine use cases|Test suite|Ease of use|Needs a feature|Solution proposed|Enhancement|API	Machine fluent interface
497	Needs implementation|Test suite|Stochastics|Very powerful|Needs tests|List issue|Stochastic machines|Enhancement	Available stochastic testing criteria
496	Needs research|Competition|Integrations|Transcompile targets	Amazon States Language
495	Needs implementation|Functional language|Ease of use|Integrations|Needs a feature|Enhancement	custom .to_string() formatter
494	Needs implementation|Functional language|Ease of use|Integrations|Needs a feature|Enhancement	.to_string() formatter support for data
493	Needs implementation|Functional language|Ease of use|Integrations|Needs a feature|Enhancement|Blocks others	.to_string() formatter
492	Needs research|Graph language|Very powerful|Uncertain|Enhancement	finite state tree automata?
490	Issue needs work|List issue|Big picture|Meta	Top level topics
489	Needs research|Use cases|Functional language|Graph language|Issue needs work|Integrations|Composition|Is blocked|Needs a feature|Enhancement|Status: Needs design	Templated inclusion
486	Needs research|List issue|Uncertain|Suppressed|Features	Evaluate whether to re-enable currently suppressed features
485	Needs research|Needs implementation|Tooling|Machine use cases|Static analysis|Functional language|Test suite|Stochastics|Publicity and visibility|Issue needs work|Very powerful|List issue|Stochastic machines|Enhancement	Probabilities, probabilistics, and stochastics
483	Needs implementation|Use cases|Ease of use|Widgets|Frontend|Javascript|Visualizations|Blocks others	Vanilla .js widget renderer component
482	Needs research|Needs implementation|Machine use cases|Functional language|Test suite|Needs tests|List issue|Core|Enhancement|Features	On the ending of machines
481	Editors|Highlighters|Issue needs work|Integrations|List issue|Meta	Highlighter stuff
480	Tooling|Package managers|Issue needs work|List issue|Package Quality|Big picture	Package quality issues
479	Issue needs work|Visual improvements|List issue|Rendering compatibility|Enhancement|Visualizations	General visual improvements
478	Examples|Machine use cases|Use cases|Tutorials|Issue needs work|List issue	Outsider tutorial content
477	Ease of use|Tutorials|Issue needs work|List issue|Documentation and docgen|Meta	Tutorial material
475	Low priority|Cleanup|Bug|Visual improvements|Visualizations|Cosmetic	Do something about the appearance of some shapes
473	Publicity and visibility|Issue needs work|List issue|Customer acquisition	Other sites
471	Cleanup|Publicity and visibility|Readme|Ease of use|Good first issue|Issue needs work|List issue|Low hanging fruit|Documentation and docgen|Enhancement|Website	README improvements
468	Issue needs work|List issue|Enhancement|FSL|Features|Big picture|Meta	New language concepts and features
467	Machine use cases|Use cases|Publicity and visibility|Ease of use|Site use cases|Issue needs work|List issue|Is blocked|Windows|Mac|iOS|Android|Web	Apps
466	Editors|Ease of use|Good first issue|Issue needs work|Widgets|Visual improvements|List issue|Frontend|Enhancement	Editor quality of life improvements
465	Test suite|Stochastics|Issue needs work|List issue|Big picture	Stochastic testing in general
464	Needs research|Needs implementation|Tooling|Static analysis|Publicity and visibility|Ease of use|Automation|Integrations|Enhancement|CI/CD	Github action for linting machines
463	Tooling|Static analysis|Issue needs work|List issue|Needs a feature|Enhancement|Cli	FSL needs a linter
462	Examples|Needs implementation|Tooling|Publicity and visibility|Site use cases|Issue needs work|Very powerful|List issue|Low hanging fruit|Enhancement|Website	Let's have a machine gallery!
461	Examples|Publicity and visibility|Tutorials|Site use cases|Issue needs work|List issue|Low hanging fruit|Enhancement	Specific examples of gallery entries
459	Needs implementation|Machine use cases|Functional language|Issue needs work|Very powerful|Needs a feature|Enhancement|Needs spec	Factory machine data factory method
458	Needs implementation|Machine use cases|Functional language|Integrations|Very powerful|Needs a feature|Enhancement|API|Blocks others	Termination promise resolver
457	Needs research|Machine use cases|Use cases|Functional language|Very powerful|Needs a feature|Enhancement|Status: Needs design	Tape Output
456	Needs implementation|Tooling|Publicity and visibility|Integrations|Very powerful|Compile targets|Transcompile targets|Enhancement|Codegen	Emit meaningful, usable SCXML
454	Needs implementation|Chore|Machine use cases|Functional language|Test suite|Graph language|Bug|Issue needs work|Needs tests|FSL	Repeat state declaration actually should not be an error
453	High priority|Functional language|Ease of use|Graph language|Very powerful|Needs a feature|Enhancement|Needs spec	State spread
450	Needs implementation|Machine use cases|Functional language|Test suite|Stochastics|Ease of use|Issue needs work|Very powerful|List issue|Needs a feature|Enhancement|API	Tape Input
449	Needs research|Test suite|Good first issue|Issue needs work|Uncertain|Needs a feature|Enhancement|Question	.reset
447	Editors|Highlighters|Needs implementation|Issue needs work|Integrations|Visual improvements|List issue|Enhancement|FSL	Further improvements to Sublime highlighter
446	Examples|Machine use cases|Use cases|Tutorials|Good first issue|Low hanging fruit|Documentation and docgen	Use FSL to explain the difference between Mealy and Moore less painfully
445	Examples|Needs implementation|Machine use cases|Competition|Functional language|Publicity and visibility|Tutorials|Graph language|Very powerful|Needs a feature|Enhancement|FSL	Transitions should have properties
443	Tooling|Test suite|Needs a feature|Enhancement|FSL	Can specify which start node to take from factory
441	Competition|Publicity and visibility|Good first issue|Issue needs work|List issue|Low hanging fruit|Documentation and docgen|Customer acquisition|SEO	Comparison SEO stalk the various competing machines
440	Examples|Publicity and visibility|Site use cases|Good first issue|Issue needs work|List issue|Low hanging fruit|Customer acquisition|SEO	SEO stalk the various phrases
438	Use cases|Graph language|Visual improvements|Icons|Enhancement|Visualizations|Blocks others	Add FontAwesome as node symbols
437	Needs implementation|Use cases|Graph language|Issue needs work|Visual improvements|List issue|Enhancement|Visualizations	Things that a user might suggest for visual differentiation
436	Use cases|Graph language|Issue needs work|Visual improvements|List issue|Frontend|Enhancement|CSS|Visualizations	Things that need to be visually differentiated
434	Machine use cases|Functional language|Integrations|Very powerful|Machine exposition|Low hanging fruit|Needs a feature|Enhancement	Explicit list of supported hooks for machine
433	Use cases|Graph language|Visual improvements|Needs a feature|Enhancement|Visualizations	Voluntary edge labels
431	Machine use cases|Functional language|Is blocked|Needs a feature|Enhancement	Factory machine name factory method
430	Functional language|Needs a feature|Enhancement|FSL	Factories need to permit definition of instance name
425	Low priority|Use cases|Graph language|Enhancement|Visualizations|Blocks others	Control ports of transitions
424	Low priority|Use cases|Graph language|Enhancement|Visualizations|Blocks others	Control arrow ends of transitions
423	Low priority|Use cases|Graph language|Enhancement|Features|Visualizations	Control hover label of transitions
422	Low priority|Use cases|Graph language|Needs a feature|Enhancement|Visualizations	Control hover label of states
421	Low priority|Use cases|Graph language|Needs a feature|Enhancement	URL decoration for transitions
419	Needs implementation|Machine use cases|Functional language|Test suite|Graph language|Needs tests|Stochastic machines|Enhancement|FSL	Remove single-action-per-origin limtation when probabilistics involved
418	Needs research|Needs implementation|Tooling|Machine use cases|Use cases|Functional language|Publicity and visibility|Graph language|Issue needs work|Integrations|Very powerful|Compile targets|Transcompile targets|List issue|Enhancement|Big picture|Codegen	Code emission
417	Needs research|Tooling|Low priority|Use cases|Ease of use|Graph language|Issue needs work|Integrations|Visual improvements|Types|List issue|Needs a feature|Enhancement|Codegen	Auto-api
416	Use cases|Graph language|Issue needs work|Visual improvements|List issue|Rendering compatibility|Enhancement|Features|Visualizations	Things to expose from GraphViz
414	Needs implementation|Machine use cases|Use cases|Functional language|Test suite|Stochastics|Graph language|Very powerful|Stochastic machines|Needs a feature|Enhancement	Weighted start states
413	Needs research|Needs implementation|Machine use cases|Test suite|Ease of use|Very powerful|Needs a feature|Enhancement|Features|API	Factories
409	Highlighters|Needs implementation|Tooling|High priority|Competition|Publicity and visibility|Ease of use|Integrations|Very powerful|FSL	Github Linguist
407	Needs research|Needs implementation|Tooling|Package managers|High priority|Machine use cases|Competition|Publicity and visibility|Ease of use|Issue needs work|Very powerful|Compile targets|Enhancement|Javascript|Cli|Codegen	Ability to compile an `npm` module ❤️ 
404	Ease of use|Issue needs work|Needs tests|Enhancement|Blocks others	Improved labels should be used in errors, alongside node names
401	Examples|Needs implementation|Test suite|Ease of use|Tutorials|Graph language|Issue needs work|List issue|Documentation and docgen|Needs a feature|Enhancement|Visualizations	Stripes
400	Needs implementation|Test suite|Ease of use|Tutorials|Graph language|Issue needs work|List issue|Enhancement|FSL|Visualizations	Cycles
399	High priority|Ease of use|Issue needs work|Ease of contribution|List issue|Documentation and docgen|Meta	Make jssm easier to contribute to
398	Examples|High priority|Use cases|Publicity and visibility|Ease of use|Tutorials|Ease of contribution|Low hanging fruit|Documentation and docgen	Example machines that intentionally tour the language
396	High priority|Cleanup|Publicity and visibility|Ease of use|Tutorials|Bug|Frontend|Web|Website	Fix the videos on the landing page
392	Needs research|Ease of use|Issue needs work|Widgets|Uncertain|Frontend|Enhancement	Blocks-style viewer and LZ URL decompressor should be able to UI panel
391	Pastebins|Editors|Needs research|Ease of use|Issue needs work|Widgets|Uncertain	Blocks-style viewer and LZ URL decompressor should be able to expose editor
